label,cif,icsd_collection_code,source,train_test_label,formula,Tc
1,split_cifs_by_csv_label/train/Ba2Ca0.05Cu2.8Y0.95Zn0.2O6.74-ICSD-72912-synth_doped.cif,72912.0,3DSC,train,Ba2Ca0.05Cu2.8Y0.95Zn0.2O6.74,3.5
1,split_cifs_by_csv_label/test/Ba2Ca0.05Cu3Pr0.2Y0.75O6.95-ICSD-290510-synth_doped.cif,290510.0,3DSC,test,Ba2Ca0.05Cu3Pr0.2Y0.75O6.95,76.4
1,split_cifs_by_csv_label/train/Ba2Ca0.05Cu4Er0.95O8-ICSD-67641-synth_doped.cif,67641.0,3DSC,train,Ba2Ca0.05Cu4Er0.95O8,83.2
1,split_cifs_by_csv_label/train/Ba2Ca0.05Cu4Ho0.95O8-ICSD-67639-synth_doped.cif,67639.0,3DSC,train,Ba2Ca0.05Cu4Ho0.95O8,81.0
1,split_cifs_by_csv_label/train/Ba2Ca0.05Cu4Y0.95O8-ICSD-74255-synth_doped.cif,74255.0,3DSC,train,Ba2Ca0.05Cu4Y0.95O8,85.16
1,split_cifs_by_csv_label/test/Ba2Ca0.075Cu4Y0.925O8-ICSD-74255-synth_doped.cif,74255.0,3DSC,test,Ba2Ca0.075Cu4Y0.925O8,83.8
1,split_cifs_by_csv_label/train/Ba2Ca0.07Cu4Y0.93O8-ICSD-74255.cif,74255.0,3DSC,train,Ba2Ca0.07Cu4Y0.93O8,86.25
1,split_cifs_by_csv_label/train/Ba2Ca0.12Cu4Y0.88O8-ICSD-74254-synth_doped.cif,74254.0,3DSC,train,Ba2Ca0.12Cu4Y0.88O8,88.5
1,split_cifs_by_csv_label/train/Ba2Ca0.15Cu2.8Y0.85Zn0.2O6.74-ICSD-72912-synth_doped.cif,72912.0,3DSC,train,Ba2Ca0.15Cu2.8Y0.85Zn0.2O6.74,34.6
1,split_cifs_by_csv_label/train/Ba2Ca0.15Cu4Ho0.85O8-ICSD-67639-synth_doped.cif,67639.0,3DSC,train,Ba2Ca0.15Cu4Ho0.85O8,87.0
1,split_cifs_by_csv_label/test/Ba2Ca0.15Cu4Y0.85O8-ICSD-74254-synth_doped.cif,74254.0,3DSC,test,Ba2Ca0.15Cu4Y0.85O8,88.9
1,split_cifs_by_csv_label/train/Ba2Ca0.1Cu2.8Y0.9Zn0.2O6.74-ICSD-72912-synth_doped.cif,72912.0,3DSC,train,Ba2Ca0.1Cu2.8Y0.9Zn0.2O6.74,15.8
1,split_cifs_by_csv_label/train/Ba2Ca0.1Cu4Ho0.9O8-ICSD-67639-synth_doped.cif,67639.0,3DSC,train,Ba2Ca0.1Cu4Ho0.9O8,87.0
1,split_cifs_by_csv_label/test/Ba2Ca0.1Cu4Y0.9O8-ICSD-75806.cif,75806.0,3DSC,test,Ba2Ca0.1Cu4Y0.9O8,87.35714286
1,split_cifs_by_csv_label/train/Ba2Ca0.25Cu4Y0.75O8-ICSD-74254-synth_doped.cif,74254.0,3DSC,train,Ba2Ca0.25Cu4Y0.75O8,82.9
1,split_cifs_by_csv_label/train/Ba2Ca0.2Cu4Ho0.8O8-ICSD-67639-synth_doped.cif,67639.0,3DSC,train,Ba2Ca0.2Cu4Ho0.8O8,87.0
1,split_cifs_by_csv_label/train/Ba2Ca0.2Cu4Y0.8O8-ICSD-74254-synth_doped.cif,74254.0,3DSC,train,Ba2Ca0.2Cu4Y0.8O8,87.8
1,split_cifs_by_csv_label/test/Ba2Ca0.31Cu3Y0.69O6-ICSD-203120-synth_doped.cif,203120.0,3DSC,test,Ba2Ca0.31Cu3Y0.69O6,27.7
1,split_cifs_by_csv_label/test/Ba2Ca0.3Co0.45Cu2.55Y0.7O6.84-ICSD-83252-synth_doped.cif,83252.0,3DSC,test,Ba2Ca0.3Co0.45Cu2.55Y0.7O6.84,53.0
1,split_cifs_by_csv_label/train/Ba2Ca0.3Cu3Er0.7O6.83-ICSD-63404-synth_doped.cif,63404.0,3DSC,train,Ba2Ca0.3Cu3Er0.7O6.83,55.7
1,split_cifs_by_csv_label/train/Ba2Ca0.3Cu4Ho0.7O8-ICSD-67639-synth_doped.cif,67639.0,3DSC,train,Ba2Ca0.3Cu4Ho0.7O8,87.0
1,split_cifs_by_csv_label/test/Ba2Ca0.85Cu2.2Tl1.8O8-ICSD-78593-synth_doped.cif,78593.0,3DSC,test,Ba2Ca0.85Cu2.2Tl1.8O8,104.0
1,split_cifs_by_csv_label/train/Ba2Ca0.8Ce0.2Cu2Tl2O8-ICSD-78593-synth_doped.cif,78593.0,3DSC,train,Ba2Ca0.8Ce0.2Cu2Tl2O8,103.0
1,split_cifs_by_csv_label/train/Ba2Ca0.8Cu2Nd0.2Tl1O6.86-ICSD-68579-synth_doped.cif,68579.0,3DSC,train,Ba2Ca0.8Cu2Nd0.2Tl1O6.86,100.0
1,split_cifs_by_csv_label/train/Ba2Ca0.9Ce0.1Cu2Tl2O8-ICSD-78593-synth_doped.cif,78593.0,3DSC,train,Ba2Ca0.9Ce0.1Cu2Tl2O8,100.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cr0.2Cu2Hg0.8O6.1-ICSD-74142-synth_doped.cif,74142.0,3DSC,train,Ba2Ca1Cr0.2Cu2Hg0.8O6.1,112.5
1,split_cifs_by_csv_label/train/Ba2Ca1Cu1.98Fe0.02Tl2O8-ICSD-78593-synth_doped.cif,78593.0,3DSC,train,Ba2Ca1Cu1.98Fe0.02Tl2O8,106.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg0.8Mo0.2O6.4-ICSD-74143-synth_doped.cif,74143.0,3DSC,train,Ba2Ca1Cu2Hg0.8Mo0.2O6.4,127.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg0.8W0.2O6.4-ICSD-74143-synth_doped.cif,74143.0,3DSC,train,Ba2Ca1Cu2Hg0.8W0.2O6.4,118.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg0.9W0.1O6.2-ICSD-74142-synth_doped.cif,74142.0,3DSC,train,Ba2Ca1Cu2Hg0.9W0.1O6.2,118.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg1O6.08-ICSD-74142-synth_doped.cif,74142.0,3DSC,train,Ba2Ca1Cu2Hg1O6.08,92.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg1O6.1-ICSD-74142-synth_doped.cif,74142.0,3DSC,train,Ba2Ca1Cu2Hg1O6.1,92.5
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg1O6.13-ICSD-74142-synth_doped.cif,74142.0,3DSC,train,Ba2Ca1Cu2Hg1O6.13,102.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg1O6.14-ICSD-74142-synth_doped.cif,74142.0,3DSC,train,Ba2Ca1Cu2Hg1O6.14,105.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg1O6.16-ICSD-74142-synth_doped.cif,74142.0,3DSC,train,Ba2Ca1Cu2Hg1O6.16,121.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg1O6.19-ICSD-74142-synth_doped.cif,74142.0,3DSC,train,Ba2Ca1Cu2Hg1O6.19,122.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg1O6.21-ICSD-74142-synth_doped.cif,74142.0,3DSC,train,Ba2Ca1Cu2Hg1O6.21,127.0
1,split_cifs_by_csv_label/test/Ba2Ca1Cu2Hg1O6.22-ICSD-74139-synth_doped.cif,74139.0,3DSC,test,Ba2Ca1Cu2Hg1O6.22,127.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg1O6.24-ICSD-74141-synth_doped.cif,74141.0,3DSC,train,Ba2Ca1Cu2Hg1O6.24,123.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg1O6.27-ICSD-74141-synth_doped.cif,74141.0,3DSC,train,Ba2Ca1Cu2Hg1O6.27,110.0
1,split_cifs_by_csv_label/train/Ba2Ca1Cu2Hg1O6.3-ICSD-74136-synth_doped.cif,74136.0,3DSC,train,Ba2Ca1Cu2Hg1O6.3,100.0
1,split_cifs_by_csv_label/test/Ba2Ca1Cu2Hg1O6.31-ICSD-74136-synth_doped.cif,74136.0,3DSC,test,Ba2Ca1Cu2Hg1O6.31,98.0
1,split_cifs_by_csv_label/test/Ba2Ca2Cu3Hg0.5Pb0.5O8.45-ICSD-83078-synth_doped.cif,83078.0,3DSC,test,Ba2Ca2Cu3Hg0.5Pb0.5O8.45,103.0
1,split_cifs_by_csv_label/train/Ba2Ca2Cu3Hg0.6Pb0.4O8.4-ICSD-83078-synth_doped.cif,83078.0,3DSC,train,Ba2Ca2Cu3Hg0.6Pb0.4O8.4,120.0
1,split_cifs_by_csv_label/train/Ba2Ca2Cu3Hg0.85Re0.15O8-ICSD-75732-synth_doped.cif,75732.0,3DSC,train,Ba2Ca2Cu3Hg0.85Re0.15O8,132.9
1,split_cifs_by_csv_label/test/Ba2Ca2Cu3Hg0.8Pb0.2O8-ICSD-75732-synth_doped.cif,75732.0,3DSC,test,Ba2Ca2Cu3Hg0.8Pb0.2O8,132.0
1,split_cifs_by_csv_label/train/Ba2Ca2Cu3Hg0.9Pb0.1O8-ICSD-75732-synth_doped.cif,75732.0,3DSC,train,Ba2Ca2Cu3Hg0.9Pb0.1O8,130.0
1,split_cifs_by_csv_label/train/Ba2Cd0.25Cu1Tl1.75O6-ICSD-202722-synth_doped.cif,202722.0,3DSC,train,Ba2Cd0.25Cu1Tl1.75O6,88.0
1,split_cifs_by_csv_label/train/Ba2Ce0.1Cu4Dy0.9O8-ICSD-67637-synth_doped.cif,67637.0,3DSC,train,Ba2Ce0.1Cu4Dy0.9O8,44.0
1,split_cifs_by_csv_label/train/Ba2Cu0.97Hg1Zn0.03O4.027-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu0.97Hg1Zn0.03O4.027,28.0
1,split_cifs_by_csv_label/train/Ba2Cu0.97Hg1Zn0.03O4.043-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu0.97Hg1Zn0.03O4.043,53.0
1,split_cifs_by_csv_label/train/Ba2Cu0.97Hg1Zn0.03O4.052-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu0.97Hg1Zn0.03O4.052,69.0
1,split_cifs_by_csv_label/test/Ba2Cu0.97Hg1Zn0.03O4.063-ICSD-41637-synth_doped.cif,41637.0,3DSC,test,Ba2Cu0.97Hg1Zn0.03O4.063,75.0
1,split_cifs_by_csv_label/test/Ba2Cu0.97Hg1Zn0.03O4.073-ICSD-41637-synth_doped.cif,41637.0,3DSC,test,Ba2Cu0.97Hg1Zn0.03O4.073,82.0
1,split_cifs_by_csv_label/train/Ba2Cu0.97Hg1Zn0.03O4.081-ICSD-41637-synth_doped.cif,41637.0,3DSC,train,Ba2Cu0.97Hg1Zn0.03O4.081,83.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.75Mo0.25O4.51-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.75Mo0.25O4.51,40.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.75Mo0.25O4.59-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.75Mo0.25O4.59,12.0
1,split_cifs_by_csv_label/test/Ba2Cu1Hg0.85Re0.15O4.49-ICSD-41641-synth_doped.cif,41641.0,3DSC,test,Ba2Cu1Hg0.85Re0.15O4.49,93.7
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.85Re0.15O4.52-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.85Re0.15O4.52,94.8
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.85Re0.15O4.525-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.85Re0.15O4.525,96.3
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.85Re0.15O4.53-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.85Re0.15O4.53,96.3
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.85Re0.15O4.55-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.85Re0.15O4.55,93.7
1,split_cifs_by_csv_label/test/Ba2Cu1Hg0.8Mo0.2O4.4-ICSD-41641-synth_doped.cif,41641.0,3DSC,test,Ba2Cu1Hg0.8Mo0.2O4.4,74.0
1,split_cifs_by_csv_label/test/Ba2Cu1Hg0.8Nd0.2O4.3-ICSD-41641-synth_doped.cif,41641.0,3DSC,test,Ba2Cu1Hg0.8Nd0.2O4.3,77.0
1,split_cifs_by_csv_label/test/Ba2Cu1Hg0.8V0.2O4.3-ICSD-41641-synth_doped.cif,41641.0,3DSC,test,Ba2Cu1Hg0.8V0.2O4.3,93.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.8W0.2O4.4-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.8W0.2O4.4,45.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.95Re0.05O4.37-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.95Re0.05O4.37,96.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.95Re0.05O4.372-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.95Re0.05O4.372,97.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.9Mo0.1O4.2-ICSD-41642-synth_doped.cif,41642.0,3DSC,train,Ba2Cu1Hg0.9Mo0.1O4.2,75.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.9O4-ICSD-75721-synth_doped.cif,75721.0,3DSC,train,Ba2Cu1Hg0.9O4,73.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.9Re0.1O4.33-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.9Re0.1O4.33,87.2
1,split_cifs_by_csv_label/test/Ba2Cu1Hg0.9Re0.1O4.35-ICSD-41641-synth_doped.cif,41641.0,3DSC,test,Ba2Cu1Hg0.9Re0.1O4.35,90.5
1,split_cifs_by_csv_label/test/Ba2Cu1Hg0.9Re0.1O4.41-ICSD-41641-synth_doped.cif,41641.0,3DSC,test,Ba2Cu1Hg0.9Re0.1O4.41,94.5
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.9Re0.1O4.42-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.9Re0.1O4.42,94.4
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.9Re0.1O4.425-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg0.9Re0.1O4.425,96.8
1,split_cifs_by_csv_label/train/Ba2Cu1Hg0.9W0.1O4.2-ICSD-41642-synth_doped.cif,41642.0,3DSC,train,Ba2Cu1Hg0.9W0.1O4.2,89.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.01-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu1Hg1O4.01,64.5
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.02-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu1Hg1O4.02,72.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.025-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu1Hg1O4.025,20.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.032-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu1Hg1O4.032,36.0
1,split_cifs_by_csv_label/test/Ba2Cu1Hg1O4.033-ICSD-41640-synth_doped.cif,41640.0,3DSC,test,Ba2Cu1Hg1O4.033,48.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.045-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu1Hg1O4.045,73.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.047-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu1Hg1O4.047,95.0
1,split_cifs_by_csv_label/test/Ba2Cu1Hg1O4.049-ICSD-41640-synth_doped.cif,41640.0,3DSC,test,Ba2Cu1Hg1O4.049,70.0
1,split_cifs_by_csv_label/test/Ba2Cu1Hg1O4.05-ICSD-41640-synth_doped.cif,41640.0,3DSC,test,Ba2Cu1Hg1O4.05,73.5
1,split_cifs_by_csv_label/test/Ba2Cu1Hg1O4.052-ICSD-41640-synth_doped.cif,41640.0,3DSC,test,Ba2Cu1Hg1O4.052,82.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.055-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu1Hg1O4.055,79.1
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.058-ICSD-41640-synth_doped.cif,41640.0,3DSC,train,Ba2Cu1Hg1O4.058,89.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.06-ICSD-41637-synth_doped.cif,41637.0,3DSC,train,Ba2Cu1Hg1O4.06,73.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.066-ICSD-41637-synth_doped.cif,41637.0,3DSC,train,Ba2Cu1Hg1O4.066,88.5
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.081-ICSD-41637-synth_doped.cif,41637.0,3DSC,train,Ba2Cu1Hg1O4.081,98.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.085-ICSD-41638-synth_doped.cif,41638.0,3DSC,train,Ba2Cu1Hg1O4.085,92.0
1,split_cifs_by_csv_label/test/Ba2Cu1Hg1O4.096-ICSD-41638-synth_doped.cif,41638.0,3DSC,test,Ba2Cu1Hg1O4.096,95.6
1,split_cifs_by_csv_label/test/Ba2Cu1Hg1O4.097-ICSD-41638-synth_doped.cif,41638.0,3DSC,test,Ba2Cu1Hg1O4.097,95.3
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.101-ICSD-41638-synth_doped.cif,41638.0,3DSC,train,Ba2Cu1Hg1O4.101,93.4
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.103-ICSD-41638-synth_doped.cif,41638.0,3DSC,train,Ba2Cu1Hg1O4.103,92.5
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.105-ICSD-41638-synth_doped.cif,41638.0,3DSC,train,Ba2Cu1Hg1O4.105,90.9
1,split_cifs_by_csv_label/test/Ba2Cu1Hg1O4.108-ICSD-41638-synth_doped.cif,41638.0,3DSC,test,Ba2Cu1Hg1O4.108,89.1
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.117-ICSD-41638-synth_doped.cif,41638.0,3DSC,train,Ba2Cu1Hg1O4.117,82.0
1,split_cifs_by_csv_label/test/Ba2Cu1Hg1O4.15-ICSD-291054.cif,291054.0,3DSC,test,Ba2Cu1Hg1O4.15,97.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.16-ICSD-291054-synth_doped.cif,291054.0,3DSC,train,Ba2Cu1Hg1O4.16,88.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.162-ICSD-291054-synth_doped.cif,291054.0,3DSC,train,Ba2Cu1Hg1O4.162,97.4
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.17-ICSD-41634-synth_doped.cif,41634.0,3DSC,train,Ba2Cu1Hg1O4.17,78.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.18-ICSD-41634.cif,41634.0,3DSC,train,Ba2Cu1Hg1O4.18,95.16
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.2-ICSD-41642-synth_doped.cif,41642.0,3DSC,train,Ba2Cu1Hg1O4.2,94.2
1,split_cifs_by_csv_label/test/Ba2Cu1Hg1O4.21-ICSD-41642.cif,41642.0,3DSC,test,Ba2Cu1Hg1O4.21,80.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.22-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg1O4.22,97.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.27-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg1O4.27,88.85
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.28-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg1O4.28,85.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.3-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg1O4.3,81.0
1,split_cifs_by_csv_label/test/Ba2Cu1Hg1O4.31-ICSD-41641-synth_doped.cif,41641.0,3DSC,test,Ba2Cu1Hg1O4.31,78.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.34-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg1O4.34,59.0
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.37-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg1O4.37,37.5
1,split_cifs_by_csv_label/train/Ba2Cu1Hg1O4.39-ICSD-41641-synth_doped.cif,41641.0,3DSC,train,Ba2Cu1Hg1O4.39,24.2
1,split_cifs_by_csv_label/train/Ba2Cu1Tl1.7O6-ICSD-202722-synth_doped.cif,202722.0,3DSC,train,Ba2Cu1Tl1.7O6,24.0
1,split_cifs_by_csv_label/test/Ba2Cu1Tl2O6.01-ICSD-202722-synth_doped.cif,202722.0,3DSC,test,Ba2Cu1Tl2O6.01,81.0
1,split_cifs_by_csv_label/train/Ba2Cu1Tl2O6.03-ICSD-202722-synth_doped.cif,202722.0,3DSC,train,Ba2Cu1Tl2O6.03,62.0
1,split_cifs_by_csv_label/train/Ba2Cu1Tl2O6.05-ICSD-202722-synth_doped.cif,202722.0,3DSC,train,Ba2Cu1Tl2O6.05,47.0
1,split_cifs_by_csv_label/train/Ba2Cu1Tl2O6.056-ICSD-202722-synth_doped.cif,202722.0,3DSC,train,Ba2Cu1Tl2O6.056,40.0
1,split_cifs_by_csv_label/train/Ba2Cu1Tl2O6.08-ICSD-202722-synth_doped.cif,202722.0,3DSC,train,Ba2Cu1Tl2O6.08,16.0
1,split_cifs_by_csv_label/train/Ba2Cu1Tl2O6.12-ICSD-202722-synth_doped.cif,202722.0,3DSC,train,Ba2Cu1Tl2O6.12,87.8
1,split_cifs_by_csv_label/train/Ba2Cu1Tl2O6.16-ICSD-202722-synth_doped.cif,202722.0,3DSC,train,Ba2Cu1Tl2O6.16,64.9
1,split_cifs_by_csv_label/train/Ba2Cu1Tl2O6.19-ICSD-202722-synth_doped.cif,202722.0,3DSC,train,Ba2Cu1Tl2O6.19,45.3
1,split_cifs_by_csv_label/test/Ba2Cu2.7Y1Zn0.3O6.74-ICSD-72912-synth_doped.cif,72912.0,3DSC,test,Ba2Cu2.7Y1Zn0.3O6.74,45.0
1,split_cifs_by_csv_label/test/Ba2Cu2.85Y1Zn0.15O6.85-ICSD-72912-synth_doped.cif,72912.0,3DSC,test,Ba2Cu2.85Y1Zn0.15O6.85,47.6
1,split_cifs_by_csv_label/train/Ba2Cu2.8Y1Zn0.2O6.79-ICSD-72912-synth_doped.cif,72912.0,3DSC,train,Ba2Cu2.8Y1Zn0.2O6.79,45.0
1,split_cifs_by_csv_label/test/Ba2Cu2.8Y1Zn0.2O6.85-ICSD-72912-synth_doped.cif,72912.0,3DSC,test,Ba2Cu2.8Y1Zn0.2O6.85,30.69
1,split_cifs_by_csv_label/train/Ba2Cu2.8Y1Zn0.2O6.88-ICSD-72912-synth_doped.cif,72912.0,3DSC,train,Ba2Cu2.8Y1Zn0.2O6.88,54.7
1,split_cifs_by_csv_label/test/Ba2Cu2.919Y1Zn0.081O6.7-ICSD-72911-synth_doped.cif,72911.0,3DSC,test,Ba2Cu2.919Y1Zn0.081O6.7,17.0
1,split_cifs_by_csv_label/train/Ba2Cu2.919Y1Zn0.081O6.75-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.919Y1Zn0.081O6.75,20.0
1,split_cifs_by_csv_label/train/Ba2Cu2.919Y1Zn0.081O6.8-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.919Y1Zn0.081O6.8,24.0
1,split_cifs_by_csv_label/train/Ba2Cu2.919Y1Zn0.081O6.83-ICSD-72912-synth_doped.cif,72912.0,3DSC,train,Ba2Cu2.919Y1Zn0.081O6.83,28.0
1,split_cifs_by_csv_label/test/Ba2Cu2.91Y1Zn0.09O6.6-ICSD-72911-synth_doped.cif,72911.0,3DSC,test,Ba2Cu2.91Y1Zn0.09O6.6,6.0
1,split_cifs_by_csv_label/train/Ba2Cu2.91Y1Zn0.09O6.65-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.91Y1Zn0.09O6.65,10.0
1,split_cifs_by_csv_label/train/Ba2Cu2.91Y1Zn0.09O6.7-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.91Y1Zn0.09O6.7,20.0
1,split_cifs_by_csv_label/test/Ba2Cu2.91Y1Zn0.09O6.73-ICSD-72911-synth_doped.cif,72911.0,3DSC,test,Ba2Cu2.91Y1Zn0.09O6.73,25.0
1,split_cifs_by_csv_label/train/Ba2Cu2.91Y1Zn0.09O6.75-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.91Y1Zn0.09O6.75,23.0
1,split_cifs_by_csv_label/train/Ba2Cu2.91Y1Zn0.09O6.77-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.91Y1Zn0.09O6.77,30.0
1,split_cifs_by_csv_label/train/Ba2Cu2.91Y1Zn0.09O6.83-ICSD-72912-synth_doped.cif,72912.0,3DSC,train,Ba2Cu2.91Y1Zn0.09O6.83,45.0
1,split_cifs_by_csv_label/train/Ba2Cu2.91Y1Zn0.09O6.9-ICSD-72912-synth_doped.cif,72912.0,3DSC,train,Ba2Cu2.91Y1Zn0.09O6.9,74.6
1,split_cifs_by_csv_label/train/Ba2Cu2.925Y1Zn0.075O6.85-ICSD-72912-synth_doped.cif,72912.0,3DSC,train,Ba2Cu2.925Y1Zn0.075O6.85,63.6
1,split_cifs_by_csv_label/test/Ba2Cu2.931Y1Zn0.069O6.6-ICSD-72911-synth_doped.cif,72911.0,3DSC,test,Ba2Cu2.931Y1Zn0.069O6.6,20.0
1,split_cifs_by_csv_label/train/Ba2Cu2.931Y1Zn0.069O6.7-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.931Y1Zn0.069O6.7,28.0
1,split_cifs_by_csv_label/train/Ba2Cu2.93Fe0.03Y1O7-ICSD-66904-synth_doped.cif,66904.0,3DSC,train,Ba2Cu2.93Fe0.03Y1O7,90.1
1,split_cifs_by_csv_label/train/Ba2Cu2.94Y1Zn0.06O6.59-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.94Y1Zn0.06O6.59,18.75
1,split_cifs_by_csv_label/train/Ba2Cu2.94Y1Zn0.06O6.65-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.94Y1Zn0.06O6.65,18.9
1,split_cifs_by_csv_label/train/Ba2Cu2.94Y1Zn0.06O6.68-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.94Y1Zn0.06O6.68,22.5
1,split_cifs_by_csv_label/train/Ba2Cu2.94Y1Zn0.06O6.7-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.94Y1Zn0.06O6.7,23.0
1,split_cifs_by_csv_label/train/Ba2Cu2.94Y1Zn0.06O6.73-ICSD-72911-synth_doped.cif,72911.0,3DSC,train,Ba2Cu2.94Y1Zn0.06O6.73,35.0
